"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Aug., 2016"	"2016/08"	"Ohio"	"39"	254	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Oklahoma"	"40"	106	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Oregon"	"41"	89	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Pennsylvania"	"42"	298	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Rhode Island"	"44"	19	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"South Carolina"	"45"	118	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"South Dakota"	"46"	23	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Tennessee"	"47"	172	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Texas"	"48"	422	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Utah"	"49"	40	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Virginia"	"51"	171	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Washington"	"53"	127	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"West Virginia"	"54"	65	Not Applicable	Not Applicable
	"Aug., 2016"	"2016/08"	"Wisconsin"	"55"	121	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Alabama"	"01"	95	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Arizona"	"04"	143	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Arkansas"	"05"	62	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"California"	"06"	724	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Colorado"	"08"	69	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Connecticut"	"09"	61	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Delaware"	"10"	19	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"District of Columbia"	"11"	10	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Florida"	"12"	453	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Georgia"	"13"	168	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Hawaii"	"15"	19	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Idaho"	"16"	35	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Illinois"	"17"	235	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Indiana"	"18"	136	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Iowa"	"19"	59	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Kansas"	"20"	49	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Kentucky"	"21"	124	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Louisiana"	"22"	94	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Maine"	"23"	32	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Maryland"	"24"	105	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Massachusetts"	"25"	106	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Michigan"	"26"	196	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Minnesota"	"27"	113	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Mississippi"	"28"	78	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Missouri"	"29"	125	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Montana"	"30"	18	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Nebraska"	"31"	36	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Nevada"	"32"	38	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"New Hampshire"	"33"	15	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"New Jersey"	"34"	138	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"New Mexico"	"35"	50	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"New York"	"36"	294	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"North Carolina"	"37"	235	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"North Dakota"	"38"	15	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Ohio"	"39"	288	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Oklahoma"	"40"	112	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Oregon"	"41"	79	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Pennsylvania"	"42"	285	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Rhode Island"	"44"	17	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"South Carolina"	"45"	115	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"South Dakota"	"46"	19	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Tennessee"	"47"	141	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Texas"	"48"	431	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Utah"	"49"	47	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Vermont"	"50"	16	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Virginia"	"51"	163	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Washington"	"53"	126	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"West Virginia"	"54"	77	Not Applicable	Not Applicable
	"Sep., 2016"	"2016/09"	"Wisconsin"	"55"	97	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Alabama"	"01"	85	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Alaska"	"02"	15	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Arizona"	"04"	185	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Arkansas"	"05"	71	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"California"	"06"	720	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Colorado"	"08"	82	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Connecticut"	"09"	61	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Delaware"	"10"	13	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Florida"	"12"	483	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Georgia"	"13"	204	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Hawaii"	"15"	21	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Idaho"	"16"	26	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Illinois"	"17"	219	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Indiana"	"18"	187	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Iowa"	"19"	87	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Kansas"	"20"	65	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Kentucky"	"21"	115	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Louisiana"	"22"	121	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Maine"	"23"	49	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Maryland"	"24"	116	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Massachusetts"	"25"	117	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Michigan"	"26"	230	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Minnesota"	"27"	100	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Mississippi"	"28"	90	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Missouri"	"29"	140	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Montana"	"30"	21	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Nebraska"	"31"	40	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Nevada"	"32"	39	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"New Hampshire"	"33"	26	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"New Jersey"	"34"	168	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"New Mexico"	"35"	63	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"New York"	"36"	317	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"North Carolina"	"37"	258	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"North Dakota"	"38"	14	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Ohio"	"39"	310	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Oklahoma"	"40"	109	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Oregon"	"41"	106	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Pennsylvania"	"42"	299	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Rhode Island"	"44"	16	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"South Carolina"	"45"	109	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"South Dakota"	"46"	20	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Tennessee"	"47"	159	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Texas"	"48"	437	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Utah"	"49"	62	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Vermont"	"50"	18	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Virginia"	"51"	171	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Washington"	"53"	121	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"West Virginia"	"54"	67	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Wisconsin"	"55"	101	Not Applicable	Not Applicable
	"Oct., 2016"	"2016/10"	"Wyoming"	"56"	10	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Alabama"	"01"	95	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Alaska"	"02"	11	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Arizona"	"04"	170	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Arkansas"	"05"	66	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"California"	"06"	739	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Colorado"	"08"	65	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Connecticut"	"09"	67	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Delaware"	"10"	24	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Florida"	"12"	471	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Georgia"	"13"	206	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Hawaii"	"15"	24	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Idaho"	"16"	30	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Illinois"	"17"	224	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Indiana"	"18"	172	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Iowa"	"19"	77	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Kansas"	"20"	54	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Kentucky"	"21"	124	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Louisiana"	"22"	103	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Maine"	"23"	28	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Maryland"	"24"	126	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Massachusetts"	"25"	116	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Michigan"	"26"	235	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Minnesota"	"27"	115	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Mississippi"	"28"	102	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Missouri"	"29"	117	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Montana"	"30"	26	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Nebraska"	"31"	59	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Nevada"	"32"	47	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"New Hampshire"	"33"	26	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"New Jersey"	"34"	170	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"New Mexico"	"35"	51	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"New York"	"36"	341	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"North Carolina"	"37"	232	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"North Dakota"	"38"	13	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Ohio"	"39"	292	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Oklahoma"	"40"	130	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Oregon"	"41"	99	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Pennsylvania"	"42"	287	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Rhode Island"	"44"	11	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"South Carolina"	"45"	122	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"South Dakota"	"46"	21	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Tennessee"	"47"	154	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Texas"	"48"	511	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Utah"	"49"	48	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Vermont"	"50"	13	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Virginia"	"51"	171	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Washington"	"53"	118	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"West Virginia"	"54"	78	Not Applicable	Not Applicable
	"Nov., 2016"	"2016/11"	"Wisconsin"	"55"	116	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Alabama"	"01"	103	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Arizona"	"04"	184	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Arkansas"	"05"	100	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"California"	"06"	864	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Colorado"	"08"	99	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Connecticut"	"09"	70	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Delaware"	"10"	22	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"District of Columbia"	"11"	13	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Florida"	"12"	489	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Georgia"	"13"	201	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Hawaii"	"15"	26	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Idaho"	"16"	33	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Illinois"	"17"	270	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Indiana"	"18"	200	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Iowa"	"19"	82	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Kansas"	"20"	64	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Kentucky"	"21"	136	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Louisiana"	"22"	108	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Maine"	"23"	45	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Maryland"	"24"	116	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Massachusetts"	"25"	106	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Michigan"	"26"	241	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Minnesota"	"27"	107	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Mississippi"	"28"	96	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Missouri"	"29"	148	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Montana"	"30"	26	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Nebraska"	"31"	56	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Nevada"	"32"	72	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"New Hampshire"	"33"	34	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"New Jersey"	"34"	187	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"New Mexico"	"35"	64	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"New York"	"36"	394	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"North Carolina"	"37"	257	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"North Dakota"	"38"	16	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Ohio"	"39"	349	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Oklahoma"	"40"	128	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Oregon"	"41"	112	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Pennsylvania"	"42"	330	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Rhode Island"	"44"	21	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"South Carolina"	"45"	123	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"South Dakota"	"46"	28	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Tennessee"	"47"	162	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Texas"	"48"	493	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Utah"	"49"	63	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Vermont"	"50"	13	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Virginia"	"51"	212	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Washington"	"53"	158	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"West Virginia"	"54"	74	Not Applicable	Not Applicable
	"Dec., 2016"	"2016/12"	"Wisconsin"	"55"	134	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Alabama"	"01"	109	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Alaska"	"02"	12	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Arizona"	"04"	197	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Arkansas"	"05"	98	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"California"	"06"	970	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Colorado"	"08"	86	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Connecticut"	"09"	72	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Delaware"	"10"	27	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"District of Columbia"	"11"	13	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Florida"	"12"	536	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Georgia"	"13"	244	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Hawaii"	"15"	34	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Idaho"	"16"	46	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Illinois"	"17"	263	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Indiana"	"18"	199	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Iowa"	"19"	88	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Kansas"	"20"	92	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Kentucky"	"21"	140	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Louisiana"	"22"	105	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Maine"	"23"	41	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Maryland"	"24"	129	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Massachusetts"	"25"	134	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Michigan"	"26"	272	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Minnesota"	"27"	118	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Mississippi"	"28"	105	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Missouri"	"29"	161	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Montana"	"30"	26	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Nebraska"	"31"	52	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Nevada"	"32"	65	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"New Hampshire"	"33"	32	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"New Jersey"	"34"	179	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"New Mexico"	"35"	71	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"New York"	"36"	378	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"North Carolina"	"37"	259	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"North Dakota"	"38"	20	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Ohio"	"39"	340	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Oklahoma"	"40"	138	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Oregon"	"41"	134	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Pennsylvania"	"42"	370	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Rhode Island"	"44"	19	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"South Carolina"	"45"	132	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"South Dakota"	"46"	19	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Tennessee"	"47"	190	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Texas"	"48"	528	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Utah"	"49"	48	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Vermont"	"50"	27	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Virginia"	"51"	193	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Washington"	"53"	174	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"West Virginia"	"54"	70	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Wisconsin"	"55"	141	Not Applicable	Not Applicable
	"Jan., 2017"	"2017/01"	"Wyoming"	"56"	11	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Alabama"	"01"	119	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Arizona"	"04"	165	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Arkansas"	"05"	98	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"California"	"06"	853	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Colorado"	"08"	101	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Connecticut"	"09"	63	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Delaware"	"10"	17	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"District of Columbia"	"11"	13	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Florida"	"12"	535	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Georgia"	"13"	183	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Hawaii"	"15"	22	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Idaho"	"16"	39	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Illinois"	"17"	255	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Indiana"	"18"	179	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Iowa"	"19"	69	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Kansas"	"20"	72	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Kentucky"	"21"	126	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Louisiana"	"22"	106	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Maine"	"23"	34	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Maryland"	"24"	138	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Massachusetts"	"25"	93	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Michigan"	"26"	207	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Minnesota"	"27"	116	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Mississippi"	"28"	81	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Missouri"	"29"	131	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Montana"	"30"	33	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Nebraska"	"31"	58	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"Nevada"	"32"	47	Not Applicable	Not Applicable
	"Feb., 2017"	"2017/02"	"New Hampshire"	"33"	23	Not Applicable	Not Applicable
